ID,collection_date,longitude,latitude
3119,2025-01-01,4002150.21501723,2954102.65736968
3120,2025-01-01,3999656.75416278,2953873.66007092
3121,2025-01-01,4021816.05347318,2967504.16835742
3122,2025-01-01,4002349.2998414,2956166.005723
3123,2024-12-27,4027241.72661362,2963111.01086346
3124,2025-01-01,3993631.46841082,2930894.57757489
3125,2025-01-01,4002683.94209984,2953097.95669323
3126,2024-12-28,3999576.55861962,2952424.71659678
3127,2024-12-29,4004663.80956902,2953108.59963075
3128,2025-01-01,4000009.60230573,2959061.16906282
3129,2024-12-30,4018468.52198525,2964674.07021544
3130,2025-01-01,3998659.43477542,2954184.77919599
3131,2025-01-01,4011846.13113849,2959688.97134114
3132,2025-01-01,4015629.21222326,2960730.24415594
3133,2025-01-01,4013324.31246607,2988559.30653526
3134,2025-01-01,4010931.01963634,2977434.31224276
3135,2025-01-01,4012999.63436001,2972362.90906804
3136,2025-01-01,4003425.78954317,2978671.87155063
3137,2025-01-01,4002933.96340787,2972414.24425866
3138,2024-12-29,3994479.92993405,2958337.51528387
3139,2025-01-01,4007237.91190079,2969030.58930186
3140,2025-01-01,4006894.62460889,2978081.51736191
3141,2024-12-25,4027533.44244455,2961589.17646932
3142,2025-01-01,4011618.98340085,2977047.89935424
3143,2025-01-01,4017113.36428616,2986059.40498301
3144,2025-01-01,4011613.99327517,2969271.27409237
3145,2025-01-01,4008740.48598735,2955474.77941787
3146,2025-01-01,4013370.83047107,2959675.41200643
3147,2025-01-01,3995560.1329803,2956570.94877063
3148,2025-01-01,4001666.25360725,2955795.65544605
3149,2025-01-01,4019096.24382341,2964345.3289496
3150,2025-01-01,4023082.41019964,2960707.539215
3151,2025-01-01,4013175.36625175,2955701.30973977
3152,2025-01-01,3999102.76806947,2957037.6982712
3153,2025-01-01,3983253.13951645,2962511.97056963
3154,2024-12-29,4014313.96550136,2955078.97025536
3155,2025-01-01,3988393.5263182,2953324.65733067
3156,2025-01-01,4014340.87641378,2959916.54843022
3157,2025-01-01,4012144.07912452,2960604.05867708
3158,2025-01-01,4002778.78741268,2953899.28868662
3159,2024-12-26,3987142.73519696,2959319.50564102
3160,2025-01-01,4004473.19806588,2956259.51314405
3161,2025-01-01,4007843.27359218,2963615.05359426
3162,2025-01-01,3997038.76351174,2958219.17507107
3163,2025-01-01,3989155.06592802,2958832.70254045
3164,2025-01-01,4023354.87498854,2961764.07474353
3165,2025-01-01,4021526.96331205,2954529.66435785
3166,2024-12-28,4021323.94562662,2953635.73728433
3167,2025-01-01,4007090.30830533,2956752.60253183
3168,2025-01-01,4025406.29508266,2952240.40231763
3169,2025-01-01,4003672.79124799,2955048.52349089
3170,2025-01-01,3996693.72849516,2954865.4264136
3171,2025-01-01,4005980.52431541,2961618.69007333
3172,2025-01-01,3992620.50708103,2958143.76125131
3173,2025-01-01,4030145.60983889,2959824.17400372
3174,2025-01-01,4010900.63139897,2974988.90890707
3175,2025-01-01,4011457.05810446,2959665.71653807
3176,2025-01-01,4005080.60564826,2955966.6498738
3177,2025-01-01,4010679.04918538,2956666.35952616
3178,2025-01-01,4024597.99377828,2962690.47830641
3179,2025-01-01,3995486.47647672,2958268.42549967
3180,2025-01-01,3989474.64336052,2958819.19356967
3181,2025-01-01,3996557.57853552,2958117.52071874
3182,2025-01-01,4000659.18167532,2954911.26699376
3183,2025-01-01,4003700.43729224,2951810.43389546
3184,2025-01-01,3994887.9577839,2957914.6664948
3185,2025-01-01,4005697.8759237,2959094.42176133
3186,2025-01-01,3998492.21212182,2956161.90692235
3187,2025-01-01,4007013.1421115,2957152.7381989
3188,2025-01-01,4012176.10852441,2980273.52281532
3189,2025-01-01,4039145.06347525,2953660.15455038
3190,2025-01-01,4011398.39741041,2974894.89029248
3191,2025-01-01,4028191.35427378,2962386.4812219
3192,2025-01-01,4001710.79284564,2954952.73574852
3193,2025-01-01,4007008.00801548,2963320.55426827
3194,2025-01-01,4002555.16773151,2952282.8513438
3195,2025-01-01,4010684.91483787,2957722.76412085
3196,2024-12-30,4007223.96612796,2981184.4850339
3197,2025-01-01,3998125.11254258,2954868.7606325
3198,2025-01-01,4010624.23815592,2966793.03720102
3199,2025-01-01,4005834.60482469,2953286.57880722
3200,2025-01-01,4012222.10907345,2959900.18945451
3201,2025-01-01,4010309.86261446,2958238.6448491
3202,2025-01-01,3996439.02276583,2954217.59155568
3203,2025-01-01,3993785.2288148,2951325.59969326
3204,2025-01-01,3993405.32020525,2950584.46327151
3205,2025-01-01,3989722.00671562,2953955.94316596
3206,2025-01-01,4031114.73139602,2961835.49103434
3207,2025-01-01,3997401.94792338,2961147.52902602
3208,2025-01-01,4024204.04988764,2963412.6600254
3209,2025-01-01,4008834.46859419,2969420.61856284
3210,2025-01-01,4006870.15541078,2955591.2271051
3211,2025-01-01,3992572.29091215,2955753.6034085
3212,2025-01-01,4012565.04506664,2958688.81075977
3213,2025-01-01,3999129.24234785,2952441.14806753
3214,2025-01-01,3995508.55983097,2952724.03149259
3215,2025-01-01,3999908.35275347,2955627.02805308
3216,2025-01-01,3992274.86512035,2956988.17719487
3217,2024-12-30,4007928.88330856,2974907.94516369
3218,2025-01-01,4004782.30262798,2956888.87466656
3219,2024-12-28,4029145.29537257,2960880.84499186
3220,2025-01-01,3997616.5938826,2956581.12525037
3221,2024-12-30,4015359.17168088,2964019.70979143
3222,2025-01-01,4005047.92631518,2955736.69659851
3223,2025-01-01,4024510.27725289,2958593.78911549
3224,2025-01-01,3997145.75729837,2954784.83613324
3225,2025-01-01,4000238.05340671,2954406.81207363
3226,2025-01-01,4009109.03071984,2976515.8998377
3227,2025-01-01,3986442.51667414,2960533.80381664
3228,2025-01-01,3996543.91099002,2968152.03060501
3229,2025-01-01,4006056.67765687,2957010.27201707
3230,2025-01-01,4012601.49958819,2958269.22619769
3231,2025-01-01,3981832.68279946,2934284.1330526
3232,2025-01-01,3996894.82641532,2954797.73767741
3233,2024-12-30,3987767.36905776,2960781.09347066
3234,2025-01-01,4008507.89487565,2970249.69295294
3235,2025-01-01,4021546.40797073,2953988.29311204
3236,2025-01-01,4003834.01053048,2954158.02170131
3237,2025-01-01,4029926.40370688,2963018.96807928
3238,2025-01-01,4006866.32691973,2957367.25770138
3239,2025-01-01,3993205.07774389,2969959.2522271
3240,2025-01-01,3998016.61763592,2954193.09653793
3241,2024-12-28,3995586.71318562,2956176.76552276
3242,2025-01-01,4019763.45507714,2977236.74231401
3243,2025-01-01,4025825.97708872,2962030.89912491
3244,2025-01-01,4027638.48342263,2962907.21480256
3245,2025-01-01,4004758.89690297,2957537.15498742
3246,2025-01-01,3994218.54304918,2954590.89346851
3247,2025-01-01,3997090.93907376,2954125.00665186
3248,2025-01-01,4011834.11500492,2974616.30953323
3249,2025-01-01,4023953.04183935,2960080.30491534
3250,2025-01-01,4010424.34331547,2968210.85168634
3251,2025-01-01,3993928.76423664,2956505.83817438
3252,2025-01-01,4035489.30122483,2965854.44969329
3253,2025-01-01,4026780.26951352,2969660.29859673
3254,2025-01-01,4005082.53491626,2951860.01276512
3255,2025-01-01,3992233.46116576,2959984.18671662
3256,2025-01-01,3996343.11444326,2962132.62215804
3257,2025-01-01,4009580.76462652,2955418.76195227
3258,2025-01-01,4021962.67037516,2983351.99313054
3259,2025-01-01,4026281.92226886,2960141.1260473
3260,2025-01-01,3998870.80928127,2951987.42515411
3261,2025-01-01,4028764.52641682,2960966.10686139
3262,2025-01-01,4023616.87803102,2962473.6223636
3263,2025-01-01,4003492.44294781,2956549.08954202
3264,2025-01-01,4015723.87367744,2959568.74778875
3265,2025-01-01,4008857.83370882,2966233.86311915
3266,2025-01-01,4018640.78972562,2964648.62835495
3267,2025-01-01,4008172.93383992,2957548.03755444
3268,2025-01-01,4013598.81567504,2959466.33983727
3269,2025-01-01,4003458.48694076,2953686.24464925
3270,2025-01-01,3994396.16142411,2953489.63184309
3271,2025-01-01,4013174.74450342,2955605.46960385
3272,2025-01-01,4007621.78866839,2954948.48362248
3273,2025-01-01,4002826.12300911,2952530.20393768
3274,2025-01-01,4015367.14483588,2981947.49553668
3275,2025-01-01,4005344.64837091,2955440.95465747
3276,2025-01-01,4009304.28213203,2956926.37015061
3277,2025-01-01,4013816.85130505,2973030.70323841
3278,2025-01-01,4001460.53642427,2953867.67903757
3279,2025-01-01,4014904.2482267,2974722.43952201
3280,2025-01-01,3985078.85143732,2959592.05131179
3281,2025-01-01,3997007.1112611,2954054.75226415
3282,2025-01-01,3986179.93963843,2958645.28897965
3283,2025-01-01,3991449.27757708,2959670.57129288
3284,2025-01-01,4004419.09148844,2974072.81751553
3285,2025-01-01,4008231.34553057,2969871.05813454
3286,2025-01-01,4005713.1743514,2962320.57868696
3287,2025-01-01,3998994.97057861,2956001.97031624
3288,2025-01-01,4011325.57730763,2976084.78338079
3289,2025-01-01,4014833.06129841,2975539.57886948
3290,2025-01-01,4006909.62477903,2963735.27283689
3291,2025-01-01,3981597.86173419,2970403.4149034
3292,2025-01-01,4026507.48459801,2960461.24208866
3293,2025-01-01,4006157.67567335,2956389.41118622
3294,2025-01-01,4010370.33086548,2953155.91098069
3295,2025-01-01,4018951.02342822,2967421.276793
3296,2025-01-01,3987326.57685374,2953973.50886145
3297,2025-01-01,4004938.29082472,2956636.95994142
3298,2025-01-01,4012715.22457036,2974884.21511893
3299,2025-01-01,4006142.18823985,2968888.38279869
3300,2025-01-01,3999716.18862452,2959571.76417609
3301,2025-01-01,4012811.87704131,2959800.15971301
3302,2025-01-01,3992766.92374322,2959821.95251002
3303,2025-01-01,3994042.05692714,2958088.41178435
3304,2024-12-30,4008802.23363149,2956099.56196273
3305,2025-01-01,3997222.2600108,2958989.33569952
3306,2025-01-01,4001296.12537957,2967738.2921114
3307,2025-01-01,4005004.43818853,2953803.09296619
3308,2025-01-01,4002596.2499163,2956395.33137952
3309,2025-01-01,4009651.15297873,2951563.19471563
3310,2025-01-01,4022578.65682359,2986400.44360421
3311,2025-01-01,4006042.42424212,2952809.1311724
3312,2025-01-01,4010502.02195627,2968097.35766703
3313,2025-01-01,4024056.84196905,2959054.69335994
3314,2025-01-01,3990941.11688456,2961614.94553807
3315,2025-01-01,4003799.45160069,2953182.07723718
3316,2025-01-01,4016502.38140151,2963372.69342911
3317,2025-01-01,4013318.66011222,2984493.04084841
3318,2025-01-01,4004716.28480306,2954704.42346648
3319,2025-01-01,4016520.6069582,2965553.7312079
3320,2025-01-01,4011701.79367665,2973337.48761786
3321,2025-01-01,3994638.50016628,2955224.67842749
3322,2025-01-01,3981546.14441152,2963920.70552547
3323,2025-01-01,4000967.20323436,2954779.72453779
3324,2025-01-01,4025673.30196724,2963511.87150472
3325,2025-01-01,4025958.70392164,2963583.78914055
3326,2024-12-28,4021463.0827571,2961681.53090933
3327,2025-01-01,4013720.8300549,2955732.61989923
3328,2025-01-01,4035245.16011689,2955374.56183535
3329,2025-01-01,3990957.11709267,2953079.55391234
3330,2025-01-01,4012285.03391928,2973419.51086441
3331,2025-01-01,4014578.85931389,2955294.7169989
3332,2025-01-01,3997815.53038154,2955793.32130731
3333,2025-01-01,3995995.58014117,2955782.59928129
3334,2025-01-01,4013306.41347092,2950919.31534772
3335,2025-01-01,4024036.58756843,2959732.61966983
3336,2025-01-01,4001638.49672676,2953195.72693313
3337,2024-12-29,4006303.70907161,2956133.71318111
3338,2025-01-01,4015643.20618552,2963526.36355404
3339,2025-01-01,4008439.90353716,2956378.29972399
3340,2025-01-01,3998999.13857767,2957641.92223383
3341,2025-01-01,4007596.13771311,2962446.62019428
3342,2025-01-01,3985994.26300926,2960285.38960886
3343,2025-01-01,3998748.67886223,2967912.19101549
3344,2025-01-01,4024926.84828491,2963695.93777835
3345,2025-01-01,3993180.22649602,2956608.74277615
3346,2025-01-01,4013426.74519163,2959134.76610342
3347,2025-01-01,3984458.98112713,2958904.94698145
3348,2025-01-01,4003471.56369385,2955475.06939626
3349,2025-01-01,4003275.84697915,2951835.0039938
3350,2025-01-01,4009843.34756853,2972533.98744499
3351,2024-12-30,3998474.5907202,2955746.36053461
3352,2025-01-01,4010950.83074538,2956032.56365285
3353,2025-01-01,3999537.97593492,2955889.88683566
3354,2025-01-01,4010252.76898071,2960738.67845531
3355,2025-01-01,4030134.08812946,2962519.18728664
3356,2025-01-01,4027465.63053417,2960614.37986191
3357,2025-01-01,4004284.75032732,2956213.22168797
3358,2025-01-01,4001640.76183814,2968767.5741825
3359,2025-01-01,4004179.82192906,2954897.51636549
3360,2025-01-01,3993543.1974888,2966554.25790894
3361,2025-01-01,4006305.33217347,2974336.60338068
3362,2025-01-01,4034795.87214353,2963077.47359234
3363,2025-01-01,4016088.74611311,2951022.00711881
3364,2025-01-01,3999756.93850446,2955394.36856886
3365,2025-01-01,4014801.31235962,2959654.89397524
3366,2025-01-01,4013558.48441004,2974728.21100255
3367,2025-01-01,4001089.52214197,2956379.80083431
3368,2025-01-01,3995121.76456393,2958274.22628887
3369,2025-01-01,4003850.6401623,2955400.37254858
3370,2025-01-01,4001005.63705912,2971102.06825017
3371,2025-01-01,3988734.42924579,2957869.94358356
3372,2025-01-01,4002490.09030808,2955848.60496304
3373,2025-01-01,4015926.33149171,2986226.28354057
3374,2025-01-01,3998228.29031287,2953823.24483868
3375,2025-01-01,4000005.71215322,2956773.27387905
3376,2025-01-01,4005669.2125149,2957072.17127264
3377,2025-01-01,4005938.81885822,2957919.34748448
3378,2025-01-01,4009348.8489095,2973202.54222667
3379,2025-01-01,3993701.25050863,2957591.60954606
3380,2025-01-01,4007338.0331892,2973800.80785241
3381,2025-01-01,3995969.1492119,2957081.87400153
3382,2025-01-01,4011553.92236667,2967252.45053727
3383,2025-01-01,3997086.03539666,2961966.76184266
3384,2025-01-01,3980186.19178819,2962816.15870217
3385,2025-01-01,4013739.2386964,2960945.02463044
3386,2025-01-01,4026952.2510805,2963201.31391754
3387,2025-01-01,3999271.86600437,2958448.45522732
3388,2025-01-01,4003625.18719324,2953760.3328426
3389,2025-01-01,4001227.21146078,2940518.00629788
3390,2025-01-01,3986297.81821134,2954469.31728047
3391,2025-01-01,4007189.37103792,2964568.73883787
3392,2025-01-01,3987877.5582848,2955500.30391728
3393,2025-01-01,3983923.02872743,2959067.2565175
3394,2025-01-01,4011306.29344538,2955785.27405565
3395,2025-01-01,3990650.13529092,2973990.57031193
3396,2025-01-01,3998991.03711387,2957927.05435698
3397,2025-01-01,4000215.4592632,2956781.25639043
3398,2025-01-01,3992274.82706948,2958971.08531911
3399,2025-01-01,4009413.71799253,2966827.30360669
3400,2025-01-01,4019998.92580805,2968111.54365188
3401,2025-01-01,4026549.94069953,2962443.15023439
3402,2025-01-01,4010048.51092488,2953181.60984401
3403,2025-01-01,3995034.535635,2959177.26788089
3404,2025-01-01,4015794.68785357,2963161.13053931
3405,2025-01-01,4000961.3778509,2967628.64160177
3406,2025-01-01,4004597.70929016,2958986.62222437
3407,2025-01-01,3993430.41554792,2957412.94712675
3408,2025-01-01,3994783.69723207,2954945.47603942
3409,2025-01-01,4014948.97190574,2956119.26122759
3410,2025-01-01,3999137.79582688,2959981.74177006
3411,2025-01-01,4015409.43329924,2963020.60998671
3412,2025-01-01,3993776.98819583,2956180.51032483
3413,2025-01-01,3991700.10042091,2958430.02518006
3414,2025-01-01,4004229.2911699,2957282.89602604
3415,2025-01-01,3993574.11474017,2954351.27663923
3416,2025-01-01,4011966.19618098,2969247.4420714
3417,2025-01-01,3992703.93522948,2954641.03547502
3418,2025-01-01,3998024.42197174,2958693.71103359
3419,2025-01-01,3994834.74466365,2970454.54472992
3420,2025-01-01,3999643.26042512,2952154.44113162
3421,2025-01-01,3994012.08172183,2956184.547294
3422,2025-01-01,4007194.54722084,2956567.09302252
3423,2025-01-01,3999182.69145114,2954522.82871859
3424,2025-01-01,3989129.85869661,2941506.37852079
3425,2025-01-01,4039904.20124966,2957144.29515465
3426,2025-01-01,4004212.61702763,2954098.60625814
3427,2025-01-01,4015710.5165683,2984391.70942504
3428,2025-01-01,4003791.14816428,2953144.88770405
3429,2025-01-01,4017170.00534867,2959160.56959948
3430,2025-01-01,4004885.62384586,2955909.39549258
3431,2025-01-01,3998257.67328449,2956067.1698559
3432,2025-01-01,3995781.65136146,2961755.96745636
3433,2025-01-01,4004156.08839718,2952340.20466209
3434,2025-01-01,4007773.44475241,2957765.30556807
3435,2025-01-01,4015282.80049337,2966434.36526107
3436,2025-01-01,4003788.74383124,2955352.19310774
3437,2025-01-01,3995387.43023431,2953947.01160574
3438,2025-01-01,3982190.61130389,2949224.65894539
3439,2025-01-01,4027826.4456108,2962113.1460615
3440,2025-01-01,4024872.45247479,2962720.50984683
3441,2025-01-01,4001999.11733526,2953991.76695191
3442,2025-01-01,4011179.09559149,2955406.82393224
3443,2025-01-01,4001904.84095118,2952658.71057144
3444,2025-01-01,4010060.19284503,2970718.96538713
3445,2025-01-01,4009618.70023223,2956866.48422858
3446,2025-01-01,3979859.29576221,2961799.40013239
3447,2025-01-01,4001569.79634968,2953624.03795615
3448,2025-01-01,3990085.45449151,2959487.39585403
3449,2025-01-01,4019260.03318893,2966605.63571154
3450,2025-01-01,4020341.29479373,2975613.33688901
3451,2025-01-01,3998945.53651364,2956486.7621064
3452,2025-01-01,3991801.13705589,2942347.36629412
3453,2025-01-01,3996604.42530787,2955973.50252186
3454,2025-01-01,3989040.22953591,2960444.40672437
3455,2025-01-01,3983084.05492994,2956040.48405942
3456,2025-01-01,3994831.40722827,2955224.96834785
3457,2025-01-01,4005982.60498724,2954345.57817403
3458,2025-01-01,4003530.05467951,2953536.43300263
3459,2025-01-01,4004065.39639301,2960161.50378992
3460,2025-01-01,4009779.43951748,2955921.91166006
3461,2025-01-01,3999483.35345826,2953920.91331954
3462,2025-01-01,4005216.04582546,2956280.75457007
3463,2025-01-01,4036651.79814292,2964908.65228282
3464,2025-01-01,3984252.21636761,2959872.62521834
3465,2025-01-01,4010665.18466035,2955658.69624732
3466,2025-01-01,4005722.75209779,2957987.79790444
3467,2025-01-01,4007875.73889902,2976041.16126741
3468,2025-01-01,4016747.64164712,2964654.8193485
3469,2025-01-01,4022477.00478583,2965058.89681771
3470,2025-01-01,4011974.71944147,2960947.93572193
3471,2025-01-01,4002941.54167918,2950859.51454694
3472,2025-01-01,4008850.92764282,2954742.1530858
3473,2025-01-01,4010918.69389614,2958970.89798311
3474,2025-01-01,3999051.32075873,2950900.7264245
3475,2025-01-01,3995824.68039043,2961250.3833835
3476,2025-01-01,4002320.26592828,2958678.51426717
3477,2025-01-01,4001939.54137842,2955494.91278744
3478,2025-01-01,4039094.87453908,2964796.3397653
3479,2025-01-01,4006612.97296891,2950258.34918077
3480,2025-01-01,4009902.42247366,2956317.70441137
3481,2024-12-29,4001148.60661267,2954286.48820237
3482,2025-01-01,3997024.36634642,2953415.58904189
3483,2025-01-01,3987887.94625096,2958904.07808355
3484,2025-01-01,4010873.87302791,2970323.44201938
3485,2025-01-01,3988326.11929964,2945923.81193305
3486,2025-01-01,4000196.41179747,2955205.63860525
3487,2025-01-01,4000916.68634933,2953423.04759937
3488,2025-01-01,4039283.79442881,2962918.61831496
3489,2025-01-01,4010262.23456563,2952372.28059926
3490,2025-01-01,4010255.29147934,2955831.85122636
3491,2025-01-01,3997592.62488421,2973840.6811677
3492,2025-01-01,4002033.95974374,2952772.1538538
3493,2025-01-01,4015163.83981335,2958623.03413965
3494,2025-01-01,4010207.39794232,2959824.84194844
3495,2025-01-01,4009354.88099353,2957803.83746345
3496,2025-01-01,4023764.7885417,2962257.82000845
3497,2025-01-01,4026927.16496707,2964004.33051645
3498,2025-01-01,4026503.64309716,2963747.70092258
3499,2025-01-01,4008439.91351568,2957025.35998147
3500,2025-01-01,4014096.60450101,2960059.91205381
3501,2025-01-01,3998975.88881103,2958367.40251886
3502,2025-01-01,4004998.04689236,2954905.42925077
3503,2025-01-01,3996167.981388,2952573.26270548
3504,2025-01-01,4015149.54570671,2975358.48636914
3505,2025-01-01,4000149.92645023,2955894.31199406
3506,2025-01-01,3986975.73880371,2952239.02863572
3507,2025-01-01,4015852.7018155,2963809.3256421
3508,2025-01-01,3997877.78661786,2953530.55873972
3509,2025-01-01,4018950.13653057,2976541.43912115
3510,2025-01-01,4005778.91734498,2957859.5816353
3511,2025-01-01,4022308.74648357,2974469.72618531
3512,2025-01-01,4013234.70773893,2952070.102768
3513,2025-01-01,4000140.72959478,2951849.38152399
3514,2025-01-01,4008368.7540494,2957192.18588532
3515,2025-01-01,4014795.17989746,2974903.89492541
3516,2025-01-01,3998387.40009494,2957719.49891032
3517,2025-01-01,4015215.51674468,2963282.86773501
3518,2025-01-01,4014641.58783054,2965184.79961617
3519,2025-01-01,4010544.56100071,2970917.43113864
3520,2025-01-01,4011147.72787167,2951029.3933533
3521,2025-01-01,4006253.20325118,2964121.17337408
3522,2025-01-01,3989079.05091896,2958442.85510735
3523,2025-01-01,3989637.08289512,2956889.78139595
3524,2025-01-01,4003255.45701123,2956118.25163749
3525,2025-01-01,4009875.9137557,2957523.00670991
3526,2025-01-01,3984636.04430272,2959126.63248861
3527,2025-01-01,4000637.42163388,2952101.76855477
3528,2025-01-01,4001947.71562329,2969716.65177996
3529,2025-01-01,3999449.53913047,2957211.27898157
3530,2025-01-01,4029653.23075805,2960292.38584849
3531,2025-01-01,4022964.22288522,2959289.28907042
3532,2025-01-01,4008587.67285231,2956406.23195755
3533,2025-01-01,4002096.59829087,2957525.93093164
3534,2025-01-01,3990555.02378825,2953799.06873806
3535,2025-01-01,3991145.99902179,2952169.22116582
3536,2025-01-01,4005234.78192757,2956003.3861824
3537,2025-01-01,4016184.5146865,2964064.90521545
3538,2025-01-01,4013635.38241684,2954457.01183801
3539,2025-01-01,4014635.85691008,2958670.84770689
3540,2025-01-01,4003124.60200551,2957147.82333426
3541,2025-01-01,4030783.22609818,2961898.22823423
3542,2025-01-01,3998631.19080207,2958030.44186822
3543,2025-01-01,3997954.97750325,2956988.7625963
3544,2025-01-01,4019866.33508711,2966064.71882428
3545,2025-01-01,4022896.39571596,2962276.87956752
3546,2025-01-01,4024207.0386946,2963120.21192822
3547,2025-01-01,4000554.86670557,2956590.85831854
3548,2025-01-01,4011805.70267227,2956130.04492862
3549,2025-01-01,3992754.93125531,2956939.18390158
3550,2025-01-01,3991339.66816285,2957774.68049112
3551,2025-01-01,4010540.32018056,2953141.89550339
3552,2025-01-01,3999908.89130164,2944710.33648958
3553,2025-01-01,3999435.30948818,2958026.71822157
3554,2025-01-01,3996379.11777823,2955388.53744399
3555,2025-01-01,4008871.88386458,2966955.88015941
3556,2025-01-01,4000579.10874158,2941980.34989688
3557,2025-01-01,4007169.64703649,2970633.97108743
3558,2025-01-01,4012060.37905865,2974528.49872123
3559,2025-01-01,3985972.64141468,2953201.06911552
3560,2025-01-01,4011844.20884796,2976819.63293323
3561,2025-01-01,4026083.51162433,2959353.7380073
3562,2025-01-01,4010276.97104256,2956374.00618549
3563,2025-01-01,4015972.2163437,2984604.9359387
3564,2025-01-01,3994540.65978605,2957092.20078105
3565,2025-01-01,4007611.89708449,2954250.17344231
3566,2025-01-01,4026660.81121778,2964746.61072809
3567,2025-01-01,4012770.3534464,2974546.54546017
3568,2025-01-01,4019732.09922233,2951875.1341709
3569,2025-01-01,4012080.3974029,2967838.40408351
3570,2025-01-01,4011359.64332041,2956373.28009086
3571,2025-01-01,3992636.28921362,2957607.90816066
3572,2025-01-01,4003051.55010926,2962662.73128831
3573,2025-01-01,4007418.15471755,2963568.61399502
3574,2025-01-01,4003038.91242411,2969242.20177316
3575,2025-01-01,4000234.75273504,2956780.07564132
3576,2025-01-01,4004787.77672031,2954660.3181527
3577,2025-01-01,4007316.06106012,2955966.09637315
3578,2025-01-01,4026113.07383303,2965141.57521704
3579,2025-01-01,4009049.54637462,2956945.9122159
3580,2025-01-01,4000274.62733002,2957917.04864044
3581,2025-01-01,3993468.57503541,2954656.612996
3582,2025-01-01,3999164.35638254,2954625.95606781
3583,2025-01-01,3995197.18748465,2956527.50262163
3584,2025-01-01,4023977.02458077,2973570.68018919
3585,2025-01-01,3994466.4170083,2954453.94469172
3586,2025-01-01,4024637.14395961,2959382.52026583
3587,2025-01-01,4024001.84753398,2966055.92303057
3588,2025-01-01,3974213.75165198,2930815.88699496
3589,2025-01-01,4015118.90028342,2959845.70309492
3590,2025-01-01,4010516.52640221,2957886.62834127
3591,2025-01-01,4009305.70295136,2971184.70529453
3592,2025-01-01,4008076.94650054,2962699.61259961
3593,2025-01-01,4023270.95175264,2953402.69939911
3594,2025-01-01,4005207.21440823,2962529.25997484
3595,2025-01-01,4023986.53281956,2962307.44502138
3596,2025-01-01,4025136.50930598,2962941.82944078
3597,2025-01-01,4003757.41884217,2970891.0106288
3598,2025-01-01,4016501.76974151,2975388.70487578
3599,2025-01-01,4003879.96101399,2954837.40173117
3600,2025-01-01,4004219.7754653,2958323.23314746
3601,2025-01-01,3984493.7593487,2959454.86345447
3602,2025-01-01,3983580.46847356,2959062.05378753
3603,2025-01-01,3993127.62320455,2957130.69663263
3604,2025-01-01,4022768.80553374,2959361.14743538
3605,2025-01-01,3998021.64441544,2956001.41110924
3606,2025-01-01,4005961.45579401,2955531.48738609
3607,2025-01-01,4007452.93135151,2970699.65843551
3608,2025-01-01,4012798.07720905,2958546.69558673
3609,2025-01-01,4019387.24152736,2964694.2310293
3610,2025-01-01,4008912.08986975,2955221.23960319
3611,2025-01-01,4013245.86422786,2953891.08495755
3612,2025-01-01,3999248.39926855,2955168.23034742
3613,2025-01-01,4004857.15400244,2953628.05286048
3614,2025-01-01,4004833.658141,2955837.78081048
3615,2025-01-01,4010178.50079116,2966602.0705
3616,2025-01-01,3992263.54311112,2957663.09143517
3617,2025-01-01,4037152.0520255,2961579.57188092
3618,2025-01-01,3993531.4362823,2956990.35549152
3619,2025-01-01,3996844.71218998,2970391.75760762
3620,2025-01-01,3997567.50869092,2967976.86768804
3621,2025-01-01,4003701.55778224,2951488.41151
3622,2025-01-01,4009487.13225108,2957055.94658734
3623,2025-01-01,4000482.32384786,2970864.91934634
3624,2025-01-01,3999218.57286952,2967777.13324968
3625,2025-01-01,3983489.8005825,2960926.88176538
3626,2025-01-01,3995889.52247996,2956357.7432394
3627,2025-01-01,3997880.22365505,2955099.42692083
3628,2025-01-01,4025807.84292324,2964312.12543036
3629,2025-01-01,3998348.61724158,2958535.7216315
3630,2025-01-01,3998950.56175827,2979739.76966957
3631,2025-01-01,4015510.1976738,2983766.19930899
3632,2025-01-01,3990685.46590644,2952566.58170546
3633,2025-01-01,4006330.22707088,2957313.68485317
3634,2025-01-01,4006138.28760014,2957913.73538972
3635,2025-01-01,4018492.63336927,2967575.86789019
3636,2025-01-01,4000355.9329579,2955956.86476563
3637,2025-01-01,4006617.44408293,2963594.36256313
3638,2025-01-01,4010735.57281896,2974533.99551619
3639,2025-01-01,3999448.3459888,2956268.92643547
3640,2025-01-01,3995636.61003925,2955451.80767773
3641,2025-01-01,4009961.80835421,2976824.01105806
3642,2025-01-01,4023097.73253265,2962564.22225968
3643,2025-01-01,3983707.95528646,2945221.40999559
3644,2025-01-01,3982119.35933035,2946193.58688501
3645,2025-01-01,3987479.78817808,2954142.82104496
3646,2025-01-01,4019185.26061577,2985765.42543701
3647,2025-01-01,4017238.23080468,2965034.31310323
3648,2025-01-01,4014611.14622127,2959624.11329105
3649,2025-01-01,4005922.48726156,2956965.75676365
3650,2025-01-01,3992785.39998815,2951140.14696606
3651,2025-01-01,4014464.76787908,2957133.47414163
3652,2025-01-01,4000551.4984549,2954107.77011936
3653,2025-01-01,4012201.13076461,2973418.43942158
3654,2025-01-01,4001369.82793212,2979370.7841533
3655,2025-01-01,4007435.20315659,2956079.16382585
3656,2025-01-01,3990990.79353815,2956300.1384798
